customer_id,nome,email,numero_conta,data_nascimento,cidade,country,gender,age,credit_score,tenure,balance,limite_credito,products_number,credit_card,active_member,estimated_salary,churn,perfil
15665221,Ricardo Borges Silva,ricardo.borges@yahoo.com.br,03076-1,,Nantes,France,Male,37,630,7,129837.72,305412.09,2,0,1,197001.15,0,cliente premium
15673481,Camila Martins Lima,camila.martins@gmail.com,84515-9,,Zaragoza,Spain,Female,48,726,6,99906.19,297234.37,1,1,0,64323.24,0,cliente ativo
15743570,Letícia Ferreira Silva,leticia.ferreira@gmail.com,00136-4,,Marseille,France,Female,34,481,5,0.0,0.0,2,1,1,125253.46,0,cliente com saldo zerado
15698184,Camila Martins Lima,camila.martins@outlook.com,14941-8,,Nice,France,Female,50,484,2,90408.16,153840.34,2,0,0,48170.57,0,cliente ativo
15707681,Fernando Henrique Costa,fernando.henrique@gmail.com,03575-4,24/02/1986,Berlin,Germany,Male,38,501,9,0.0,192936.61,2,0,1,133403.07,0,cliente com saldo zerado
15623972,Cristiane Moreira Pinto,cristiane.moreira@yahoo.com.br,33785-0,16/02/2001,Cologne,Germany,Female,23,479,9,123575.51,214089.23,1,0,1,95148.28,0,cliente premium
15789560,Lucas Ferreira Lima,lucas.ferreira@uol.com.br,71888-8,25/09/1982,Nice,France,Male,42,668,8,187534.79,523737.08,1,1,1,32900.41,1,cliente em risco de churn
15789924,Mariana Costa Santos,mariana.costa@hotmail.com,09779-2,,Nice,France,Female,39,658,4,0.0,0.0,1,1,1,147530.06,0,cliente com saldo zerado
15636238,Gabriel Rocha Carvalho,sem_email@banco.com,83904-3,08/03/1984,Paris,France,Male,40,611,1,0.0,0.0,2,1,1,100153.43,0,cliente com saldo zerado
15731829,Gustavo Pinto Ribeiro,gustavo.pinto@terra.com.br,71724-4,,Marseille,France,Male,34,616,10,0.0,0.0,2,1,0,25662.27,0,cliente com saldo zerado
15579287,Felipe Lima Santos,felipe.lima@uol.com.br,27531-4,,Nantes,France,Male,35,581,4,0.0,0.0,2,0,1,86383.82,0,cliente com saldo zerado
15772148,Aline Carvalho Araújo,aline.carvalho@yahoo.com.br,96165-4,,Cologne,Germany,Female,37,639,5,151242.48,187474.17,1,0,1,49637.65,0,cliente premium
15815822,Thiago Alves Pereira,thiago.alves@uol.com.br,22264-6,,Valencia,Spain,Male,38,559,3,145874.35,377658.37,1,1,0,56311.39,1,cliente em risco de churn
15815823,Diego Martins Nunes,diego.martins@yahoo.com.br,17283-6,16/04/1988,Paris,France,Male,36,543,4,0.0,0.0,2,1,1,141210.5,0,cliente com saldo zerado
15604217,Diego Martins Nunes,sem_email@banco.com,80633-1,,Marseille,France,Male,34,726,9,0.0,0.0,2,0,0,14121.61,0,cliente com saldo zerado
15739068,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,36998-3,17/01/1999,Berlin,Germany,Male,25,652,4,148045.45,123779.0,2,1,1,114722.42,0,cliente premium
15601811,Aline Carvalho Araújo,aline.carvalho@uol.com.br,05217-6,19/02/1971,Nice,France,Female,53,668,10,110240.04,281844.5,1,0,0,183980.56,1,cliente em risco de churn
15757837,Fernando Henrique Costa,fernando.henrique@gmail.com,76072-1,18/04/1991,Cologne,Germany,Male,33,584,3,88311.48,64482.17,2,1,1,177651.38,0,cliente ativo
15595874,Aline Carvalho Araújo,aline.carvalho@hotmail.com,06888-0,07/02/1988,Sevilla,Spain,Female,36,666,6,0.0,0.0,2,1,0,176692.87,0,cliente com saldo zerado
15761047,Mateus Carvalho Alves,mateus.carvalho@yahoo.com.br,25726-4,20/06/1993,Frankfurt,Germany,Male,31,724,2,160997.54,158360.09,2,0,1,64831.36,0,cliente premium
15712584,Larissa Pereira Gomes,larissa.pereira@hotmail.com,62878-0,,Lyon,France,Female,33,670,7,0.0,0.0,2,1,1,88187.81,0,cliente com saldo zerado
15660833,Marcos Pereira Rocha,sem_email@banco.com,78650-8,,Berlin,Germany,Male,39,796,5,86350.87,48710.97,2,0,0,105080.53,0,cliente ativo
15586133,Aline Carvalho Araújo,aline.carvalho@yahoo.com.br,49202-2,12/09/1980,Cologne,Germany,Female,44,666,2,122314.5,68793.24,1,0,0,68574.88,1,cliente em risco de churn
15666856,Lucas Ferreira Lima,lucas.ferreira@hotmail.com,98926-2,,Toulouse,France,Male,49,774,1,142767.39,140967.9,1,1,1,8214.41,0,cliente premium
15578761,Ana Clara Souza,ana.clara@outlook.com,75458-7,,Bilbao,Spain,Female,42,459,6,129634.25,123552.16,2,1,1,177683.02,1,cliente em risco de churn
15802060,Priscila Rocha Nunes,priscila.rocha@gmail.com,55501-3,,Berlin,Germany,Female,30,646,10,100548.67,252035.37,2,0,0,136983.77,0,cliente premium
15651389,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,82003-6,,Bilbao,Spain,Male,24,561,8,143656.55,150042.37,1,0,1,180932.46,0,cliente premium
15756539,Larissa Pereira Gomes,larissa.pereira@uol.com.br,79978-3,11/01/1985,Munich,Germany,Female,39,585,7,165610.41,405683.81,2,0,0,131852.01,0,cliente premium
15806837,Rafael Oliveira Costa,rafael.oliveira@yahoo.com.br,96279-7,19/02/1987,Paris,France,Male,37,669,4,0.0,0.0,1,1,0,132540.33,0,cliente com saldo zerado
15757895,Marcos Pereira Rocha,marcos.pereira@hotmail.com,75874-5,,Munich,Germany,Male,30,569,6,106629.49,91126.73,1,0,1,44114.88,0,cliente premium
15758513,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,94130-1,,Nantes,France,Male,43,569,7,0.0,0.0,2,1,0,52534.81,0,cliente com saldo zerado
15692918,Fernando Henrique Costa,fernando.henrique@hotmail.com,35395-2,,Frankfurt,Germany,Male,36,604,10,113546.3,183969.27,1,1,1,134875.37,0,cliente premium
15739692,André Costa Araújo,andre.costa@uol.com.br,14054-1,11/09/1982,Bordeaux,France,Male,42,679,1,0.0,0.0,2,0,0,71823.15,0,cliente com saldo zerado
15580227,André Costa Araújo,sem_email@banco.com,81727-0,06/01/1991,Nantes,France,Male,33,652,6,0.0,0.0,2,1,0,115676.61,0,cliente com saldo zerado
15743245,Mateus Carvalho Alves,sem_email@banco.com,95785-0,,Nice,France,Male,42,624,3,145155.37,128232.01,1,1,0,72169.95,1,cliente em risco de churn
15698872,Camila Martins Lima,sem_email@banco.com,64448-8,09/11/1985,Valencia,Spain,Female,39,633,2,0.0,0.0,2,0,0,191207.03,0,cliente com saldo zerado
15743759,Diego Martins Nunes,diego.martins@terra.com.br,11902-6,,Lyon,France,Male,39,619,5,0.0,0.0,2,1,1,100153.43,0,cliente com saldo zerado
15659149,Diego Martins Nunes,diego.martins@hotmail.com,51351-1,,Bordeaux,France,Male,39,530,2,0.0,0.0,2,1,0,197923.05,0,cliente com saldo zerado
15782608,Gustavo Pinto Ribeiro,gustavo.pinto@uol.com.br,00619-4,24/08/1981,Paris,France,Male,43,743,5,0.0,0.0,2,0,0,113079.19,1,cliente em risco de churn
15572461,Aline Carvalho Araújo,aline.carvalho@outlook.com,02766-7,,Berlin,Germany,Female,29,663,4,102714.65,164456.77,2,0,0,21170.81,0,cliente premium
15708791,Rodrigo Santos Gomes,sem_email@banco.com,00351-8,11/09/1992,Sevilla,Spain,Male,32,584,9,85534.83,44901.25,1,0,0,169137.24,0,cliente ativo
15705448,Leandro Nunes Ferreira,leandro.nunes@yahoo.com.br,34488-5,01/09/1972,Berlin,Germany,Male,52,647,7,130013.12,299879.07,1,1,1,190806.36,1,cliente em risco de churn
15780142,Paulo Roberto Mendes,paulo.roberto@hotmail.com,16852-6,13/05/1981,Nice,France,Male,37,632,2,100013.51,102704.65,1,1,0,24275.32,0,cliente premium
15607176,Rafael Oliveira Costa,rafael.oliveira@yahoo.com.br,74287-8,,Marseille,France,Male,22,674,3,0.0,0.0,1,1,1,173940.59,0,cliente com saldo zerado
15579808,Elaine Pinto Mendes,elaine.pinto@uol.com.br,27029-2,28/06/1985,Berlin,Germany,Female,39,754,8,129401.87,253211.78,1,1,1,87684.93,0,cliente premium
15745295,Ana Clara Souza,ana.clara@gmail.com,00351-9,,Madrid,Spain,Female,31,727,0,0.0,0.0,1,1,0,121751.04,1,cliente em risco de churn
15725762,Carlos Eduardo Silva,carlos.eduardo@yahoo.com.br,17635-2,,Bordeaux,France,Male,24,808,4,122168.65,215548.96,1,1,0,174107.04,0,cliente premium
15639277,Patrícia Rocha Alves,patricia.rocha@terra.com.br,29628-0,25/06/1983,Lyon,France,Female,41,678,9,0.0,0.0,1,0,0,13160.03,0,cliente com saldo zerado
15642162,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,67032-9,,Munich,Germany,Male,35,603,1,123407.69,246980.37,1,1,0,152541.89,1,cliente em risco de churn
15718667,Thiago Alves Pereira,thiago.alves@gmail.com,71439-7,,Paris,France,Male,35,621,7,87619.29,92014.77,1,1,0,143.34,0,cliente ativo
15706764,Mônica Dias Borges,monica.dias@gmail.com,49468-0,,Toulouse,France,Female,35,560,1,0.0,0.0,2,1,0,3701.63,0,cliente com saldo zerado
15751333,Priscila Rocha Nunes,priscila.rocha@uol.com.br,09852-3,04/12/1988,Bordeaux,France,Female,36,695,2,95772.97,0.0,2,0,1,167749.54,0,cliente ativo
15655648,Larissa Pereira Gomes,larissa.pereira@uol.com.br,23984-6,12/07/1999,Nice,France,Female,25,610,2,-0.0,0.0,2,1,0,123723.83,0,cliente com saldo zerado
15791535,Leandro Nunes Ferreira,leandro.nunes@gmail.com,22492-9,11/10/1996,Nice,France,Male,28,592,5,137222.77,320184.6,1,0,0,39608.58,0,cliente premium
15660768,Marcos Pereira Rocha,marcos.pereira@outlook.com,60470-7,15/12/1984,Lyon,France,Male,40,604,1,84315.02,123779.33,1,0,0,36209.1,0,cliente ativo
15646190,Fernanda Lima Costa,sem_email@banco.com,06133-3,28/10/1968,Toulouse,France,Female,56,677,0,119963.45,63810.19,1,0,0,158325.87,1,cliente em risco de churn
15698442,Ricardo Borges Silva,ricardo.borges@yahoo.com.br,28637-4,,Bilbao,Spain,Male,35,719,3,122964.88,365103.64,1,1,1,138231.7,0,cliente premium
15605926,Ricardo Borges Silva,ricardo.borges@yahoo.com.br,16260-7,22/06/1954,Munich,Germany,Male,70,649,9,116854.71,197499.18,2,0,1,107125.79,0,cliente premium
15769917,Natália Santos Martins,sem_email@banco.com,17372-3,14/10/1990,Berlin,Germany,Female,34,673,1,127122.79,303175.75,3,0,1,76703.1,0,cliente premium
15808044,Camila Martins Lima,sem_email@banco.com,22789-1,20/05/1959,Lyon,France,Female,65,580,9,106804.26,307204.04,3,1,0,107890.69,1,cliente em risco de churn
15596671,Amanda Oliveira Rocha,amanda.oliveira@hotmail.com,52578-9,17/11/1982,Zaragoza,Spain,Female,42,603,8,91611.12,271771.29,1,0,0,144675.3,1,cliente em risco de churn
15578648,Lucas Ferreira Lima,sem_email@banco.com,03732-5,05/09/1975,Munich,Germany,Male,49,543,6,59532.18,62454.46,1,1,0,104253.56,0,cliente ativo
15802381,Camila Martins Lima,sem_email@banco.com,28661-1,12/03/1990,Hamburg,Germany,Female,34,461,5,63663.93,114402.59,1,0,1,167784.28,0,cliente ativo
15687001,Fernando Henrique Costa,sem_email@banco.com,85874-8,13/11/1970,Hamburg,Germany,Male,54,596,1,123544.0,179108.08,1,1,1,120314.75,1,cliente em risco de churn
15807045,Larissa Pereira Gomes,larissa.pereira@hotmail.com,18744-3,,Stuttgart,Germany,Female,37,652,3,103457.76,68720.49,1,0,0,1114.12,0,cliente premium
15585853,Ricardo Borges Silva,sem_email@banco.com,69280-6,,Barcelona,Spain,Male,41,743,7,0.0,0.0,1,1,0,163736.09,1,cliente em risco de churn
15617320,Mônica Dias Borges,monica.dias@outlook.com,72498-4,,Bilbao,Spain,Female,46,693,3,151709.33,372886.37,1,1,0,180736.24,0,cliente premium
15674671,Rodrigo Santos Gomes,rodrigo.santos@hotmail.com,75261-6,,Sevilla,Spain,Male,76,551,2,128410.71,72035.52,2,1,1,181718.73,0,cliente premium
15584037,André Costa Araújo,andre.costa@gmail.com,05774-5,09/02/1966,Cologne,Germany,Male,37,727,5,106913.43,250943.64,1,1,0,25881.0,1,cliente em risco de churn
15637599,Mariana Costa Santos,mariana.costa@outlook.com,80707-5,,Stuttgart,Germany,Female,44,510,4,123070.89,72492.49,1,1,0,28461.29,1,cliente em risco de churn
15692317,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,90793-9,04/08/1994,Marseille,France,Male,30,722,5,0.0,0.0,2,1,0,166376.54,0,cliente com saldo zerado
15777873,Fernanda Lima Costa,fernanda.lima@uol.com.br,65967-6,,Bordeaux,France,Female,31,628,5,0.0,0.0,1,0,0,147963.07,1,cliente em risco de churn
15630466,Alexandre Moreira Dias,alexandre.moreira@hotmail.com,76350-8,,Nantes,France,Male,45,797,8,0.0,0.0,1,0,0,125110.02,0,cliente com saldo zerado
15701074,Rafael Oliveira Costa,rafael.oliveira@yahoo.com.br,01659-0,,Cologne,Germany,Male,35,652,8,112330.83,257569.38,1,1,1,91001.02,0,cliente premium
15638068,Diego Martins Nunes,diego.martins@outlook.com,90856-6,03/05/1992,Barcelona,Spain,Male,32,507,7,0.0,0.0,2,1,0,67926.18,0,cliente com saldo zerado
15586310,Ricardo Borges Silva,ricardo.borges@gmail.com,71868-9,03/11/1994,Bordeaux,France,Male,30,578,4,169462.09,180687.16,1,1,0,112187.11,0,cliente premium
15642619,Gabriel Rocha Carvalho,gabriel.rocha@uol.com.br,86077-3,16/02/1978,Zaragoza,Spain,Male,46,603,2,0.0,0.0,2,1,0,174478.54,0,cliente com saldo zerado
15750867,Larissa Pereira Gomes,larissa.pereira@terra.com.br,16806-5,15/05/1978,Cologne,Germany,Female,46,489,8,92060.06,229212.61,1,1,0,147222.95,1,cliente em risco de churn
15655123,Larissa Pereira Gomes,larissa.pereira@terra.com.br,15823-8,,Madrid,Spain,Female,45,505,9,95772.97,69427.18,3,1,0,195395.33,1,cliente em risco de churn
15815824,Aline Carvalho Araújo,aline.carvalho@yahoo.com.br,57790-0,28/02/1971,Paris,France,Female,53,726,1,113537.73,110816.66,1,0,1,28367.21,0,cliente premium
15731267,Bruno Souza Martins,bruno.souza@gmail.com,98655-8,23/10/1987,Bordeaux,France,Male,37,797,4,75263.7,220040.84,1,1,0,85801.77,0,cliente ativo
15744622,Vinicius Araújo Lima,vinicius.araujo@outlook.com,61687-7,14/12/1992,Paris,France,Male,32,822,8,116358.0,110296.89,1,1,0,108798.36,0,cliente premium
15733616,Felipe Lima Santos,felipe.lima@terra.com.br,10396-1,,Bordeaux,France,Male,40,806,5,80613.93,55973.2,1,1,1,142838.64,0,cliente ativo
15718507,Lucas Ferreira Lima,lucas.ferreira@uol.com.br,57547-1,,Berlin,Germany,Male,37,647,3,116509.99,60258.37,1,1,1,149517.71,1,cliente em risco de churn
15773779,Priscila Rocha Nunes,priscila.rocha@yahoo.com.br,20405-3,28/09/1978,Sevilla,Spain,Female,46,652,2,76597.79,210143.3,1,1,1,54453.72,0,cliente ativo
15672091,Patrícia Rocha Alves,patricia.rocha@gmail.com,50350-4,17/02/1992,Stuttgart,Germany,Female,32,786,2,104336.43,117500.53,2,0,0,59559.81,0,cliente premium
15792107,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,74480-3,07/10/1989,Barcelona,Spain,Female,35,719,8,0.0,0.0,1,1,1,100153.43,0,cliente com saldo zerado
15807900,Diego Martins Nunes,diego.martins@outlook.com,70977-1,,Marseille,France,Male,36,575,7,0.0,0.0,1,1,1,55868.97,1,cliente em risco de churn
15794875,Fernando Henrique Costa,fernando.henrique@hotmail.com,41141-2,09/02/1989,Bilbao,Spain,Male,35,691,6,0.0,0.0,2,0,1,178038.17,0,cliente com saldo zerado
15773776,Ana Clara Souza,ana.clara@hotmail.com,55391-2,23/06/1986,Toulouse,France,Female,38,655,6,-0.0,0.0,1,1,1,188639.28,0,cliente com saldo zerado
15660263,André Costa Araújo,sem_email@banco.com,07552-7,,Marseille,France,Male,40,622,4,99799.76,149023.82,2,1,0,197372.13,0,cliente ativo
15811261,Vinicius Araújo Lima,vinicius.araujo@hotmail.com,58659-5,18/03/1982,Barcelona,Spain,Male,42,617,0,70105.87,88614.56,1,1,1,120830.73,0,cliente ativo
15784320,Natália Santos Martins,natalia.santos@gmail.com,42016-4,,Toulouse,France,Female,44,632,3,133793.89,174320.78,1,1,1,34607.14,1,cliente em risco de churn
15782550,Larissa Pereira Gomes,larissa.pereira@outlook.com,69300-4,06/12/1983,Munich,Germany,Female,41,490,0,139659.04,346513.86,1,1,1,176254.12,0,cliente premium
15627027,Vinicius Araújo Lima,vinicius.araujo@hotmail.com,44225-6,,Toulouse,France,Male,39,738,5,0.0,0.0,2,1,1,114388.98,0,cliente com saldo zerado
15738721,Vinicius Araújo Lima,vinicius.araujo@uol.com.br,75746-1,,Zaragoza,Spain,Male,41,773,9,102827.44,185791.92,1,0,1,64595.25,0,cliente premium
15736578,Fernando Henrique Costa,sem_email@banco.com,94704-5,18/06/1985,Paris,France,Male,39,539,1,95772.97,0.0,1,1,1,28184.7,0,cliente ativo
15764237,Marcos Pereira Rocha,marcos.pereira@yahoo.com.br,72321-6,,Sevilla,Spain,Male,33,663,9,0.0,0.0,2,0,0,91514.62,0,cliente com saldo zerado
15670668,Alexandre Moreira Dias,alexandre.moreira@uol.com.br,93796-4,07/08/1995,Stuttgart,Germany,Male,29,658,5,75395.53,109851.05,2,0,1,54914.92,0,cliente ativo
15572390,Letícia Ferreira Silva,sem_email@banco.com,96677-8,03/04/1985,Valencia,Spain,Female,39,850,6,0.0,0.0,2,1,0,103921.43,0,cliente com saldo zerado
15694644,Mônica Dias Borges,sem_email@banco.com,12233-1,,Valencia,Spain,Female,43,455,6,0.0,0.0,1,1,1,81250.79,0,cliente com saldo zerado
15812365,Diego Martins Nunes,diego.martins@outlook.com,79601-0,02/10/1984,Paris,France,Male,40,850,8,102800.65,204759.1,1,1,0,60811.56,0,cliente premium
15661827,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,94369-3,,Madrid,Spain,Female,45,693,4,0.0,0.0,2,1,1,26589.56,0,cliente com saldo zerado
15699515,Paulo Roberto Mendes,paulo.roberto@outlook.com,76574-3,,Munich,Germany,Male,33,643,7,98630.31,165378.62,2,1,1,40250.82,0,cliente ativo
15742668,Priscila Rocha Nunes,priscila.rocha@terra.com.br,18028-0,22/09/1987,Valencia,Spain,Female,37,626,6,108269.37,66586.38,1,1,0,100153.43,0,cliente premium
15573086,Ricardo Borges Silva,ricardo.borges@yahoo.com.br,75325-0,19/06/1982,Paris,France,Male,42,564,7,99824.45,261838.45,1,1,1,36721.4,0,cliente ativo
15567246,Lucas Ferreira Lima,lucas.ferreira@outlook.com,17196-8,04/06/1992,Berlin,Germany,Male,32,684,3,102630.13,229098.39,2,1,1,100153.43,0,cliente premium
15589329,Gustavo Pinto Ribeiro,gustavo.pinto@hotmail.com,93587-5,14/08/1994,Marseille,France,Male,30,775,4,0.0,0.0,2,1,0,49337.84,0,cliente com saldo zerado
15658946,Thiago Alves Pereira,thiago.alves@uol.com.br,19213-3,20/07/1984,Hamburg,Germany,Male,40,579,10,45408.85,103114.88,2,1,0,18732.91,0,cliente inativo
15659399,Rodrigo Santos Gomes,rodrigo.santos@uol.com.br,56286-5,,Frankfurt,Germany,Male,50,516,7,139675.07,332365.61,2,1,0,45591.23,0,cliente premium
15633650,Letícia Ferreira Silva,leticia.ferreira@hotmail.com,41365-9,,Frankfurt,Germany,Female,41,652,8,146720.98,153416.55,2,1,1,100153.43,0,cliente premium
15659355,Thiago Alves Pereira,thiago.alves@outlook.com,65401-6,05/05/1992,Bilbao,Spain,Male,32,671,6,95772.97,92849.77,2,1,1,146636.44,0,cliente ativo
15773605,Mariana Costa Santos,mariana.costa@uol.com.br,61859-5,,Madrid,Spain,Female,32,670,3,0.0,0.0,2,1,0,46175.7,0,cliente com saldo zerado
15576313,Mariana Costa Santos,sem_email@banco.com,78135-1,10/10/1984,Berlin,Germany,Female,40,486,9,71340.09,98255.82,1,1,0,76192.21,0,cliente ativo
15707219,Mônica Dias Borges,monica.dias@terra.com.br,72060-5,,Bordeaux,France,Female,37,844,4,0.0,0.0,2,0,1,123318.37,0,cliente com saldo zerado
15602554,Beatriz Nunes Ferreira,sem_email@banco.com,57956-1,,Toulouse,France,Female,31,664,9,114519.57,160100.86,2,0,1,79222.02,0,cliente premium
15815825,Amanda Oliveira Rocha,amanda.oliveira@outlook.com,44708-8,09/11/1987,Lyon,France,Female,37,662,5,0.0,0.0,2,1,0,151871.84,0,cliente com saldo zerado
15803479,Priscila Rocha Nunes,priscila.rocha@outlook.com,09453-7,,Toulouse,France,Female,67,708,1,0.0,0.0,2,0,1,3837.08,0,cliente com saldo zerado
15731744,André Costa Araújo,andre.costa@yahoo.com.br,71854-4,,Nice,France,Male,37,692,2,0.0,0.0,2,0,1,130486.57,0,cliente com saldo zerado
15717156,Alexandre Moreira Dias,alexandre.moreira@yahoo.com.br,45622-5,10/05/1994,Paris,France,Male,30,520,3,143396.54,336061.06,2,1,1,898.51,0,cliente premium
15596914,Silvana Costa Ferreira,sem_email@banco.com,47052-0,,Frankfurt,Germany,Female,31,630,2,112373.49,263375.72,2,1,1,131167.98,0,cliente premium
15604551,Silvana Costa Ferreira,silvana.costa@yahoo.com.br,78629-9,03/12/1989,Bordeaux,France,Female,35,732,3,0.0,0.0,2,1,0,100153.43,0,cliente com saldo zerado
15625586,Gabriel Rocha Carvalho,gabriel.rocha@outlook.com,78257-5,,Toulouse,France,Male,35,717,4,0.0,0.0,1,1,1,167573.06,0,cliente com saldo zerado
15592751,Aline Carvalho Araújo,sem_email@banco.com,48383-3,09/01/1961,Cologne,Germany,Female,63,684,3,81245.79,128268.44,1,1,0,69643.31,1,cliente em risco de churn
15694381,Gabriel Rocha Carvalho,gabriel.rocha@terra.com.br,42893-6,22/09/1973,Bordeaux,France,Male,51,631,8,100654.8,209658.58,1,1,0,171587.9,0,cliente premium
15582841,Bruno Souza Martins,bruno.souza@yahoo.com.br,84062-9,,Nantes,France,Male,29,600,8,0.0,0.0,2,0,1,34747.43,0,cliente com saldo zerado
15592765,Lucas Ferreira Lima,lucas.ferreira@hotmail.com,69506-0,20/09/1984,Paris,France,Male,40,637,8,125470.81,338869.92,1,1,1,174536.17,0,cliente premium
15680920,Paulo Roberto Mendes,paulo.roberto@terra.com.br,00073-1,,Lyon,France,Male,46,695,7,49512.55,65034.7,1,1,0,133007.34,0,cliente inativo
15691906,Beatriz Nunes Ferreira,beatriz.nunes@uol.com.br,75592-4,02/04/1975,Cologne,Germany,Female,49,664,5,127421.78,228259.08,2,1,0,108876.75,1,cliente em risco de churn
15711602,Aline Carvalho Araújo,aline.carvalho@terra.com.br,12829-1,17/06/1988,Lyon,France,Female,36,676,3,91711.59,53191.45,1,1,1,95393.43,0,cliente ativo
15750476,Ricardo Borges Silva,ricardo.borges@yahoo.com.br,48334-3,,Barcelona,Spain,Male,24,742,8,0.0,0.0,2,1,0,4070.28,0,cliente com saldo zerado
15724632,Ana Clara Souza,ana.clara@gmail.com,20036-7,,Lyon,France,Female,41,537,0,0.0,0.0,2,0,1,175262.49,0,cliente com saldo zerado
15713354,Cristiane Moreira Pinto,cristiane.moreira@yahoo.com.br,34103-2,06/11/2002,Stuttgart,Germany,Female,22,597,6,101528.61,213915.05,1,1,0,70529.0,1,cliente em risco de churn
15664339,André Costa Araújo,andre.costa@terra.com.br,24270-7,08/02/1976,Barcelona,Spain,Male,48,775,4,178144.91,98862.33,2,0,0,50168.41,1,cliente em risco de churn
15794549,Débora Ribeiro Lima,debora.ribeiro@hotmail.com,87819-5,17/05/1989,Lyon,France,Female,35,722,2,163943.89,345921.42,2,1,1,15068.18,0,cliente premium
15625641,Larissa Pereira Gomes,larissa.pereira@terra.com.br,20970-3,12/03/1950,Stuttgart,Germany,Female,74,697,3,108071.36,94608.1,2,1,1,16445.79,0,cliente premium
15811594,Elaine Pinto Mendes,elaine.pinto@terra.com.br,22946-4,07/06/1996,Sevilla,Spain,Female,28,660,3,128929.88,77872.34,1,1,1,198069.71,0,cliente premium
15803352,Marcos Pereira Rocha,marcos.pereira@outlook.com,00142-4,26/08/1991,Frankfurt,Germany,Male,33,613,3,155736.42,314810.11,2,1,1,57751.21,0,cliente premium
15713346,Lucas Ferreira Lima,lucas.ferreira@uol.com.br,58816-2,24/10/2000,Bordeaux,France,Male,24,794,10,0.0,325587.45,1,1,1,88992.05,0,cliente com saldo zerado
15734917,Gustavo Pinto Ribeiro,gustavo.pinto@gmail.com,33358-2,23/04/2003,Munich,Germany,Male,21,708,8,133974.36,392161.1,2,1,0,50294.09,0,cliente premium
15609998,Larissa Pereira Gomes,sem_email@banco.com,65489-3,,Stuttgart,Germany,Female,59,700,5,137648.41,158394.39,1,1,0,142977.05,1,cliente em risco de churn
15743192,Débora Ribeiro Lima,debora.ribeiro@outlook.com,54125-1,10/09/1980,Paris,France,Female,44,623,6,0.0,0.0,2,0,0,167162.43,0,cliente com saldo zerado
15569249,Beatriz Nunes Ferreira,beatriz.nunes@terra.com.br,24173-3,09/11/1969,Lyon,France,Female,55,576,6,44582.07,55521.44,3,0,1,67539.85,1,cliente em risco de churn
15626008,Juliana Alves Pereira,juliana.alves@terra.com.br,39102-1,14/05/1972,Frankfurt,Germany,Female,52,622,9,111973.97,318714.25,1,1,1,100153.43,1,cliente em risco de churn
15576131,Alexandre Moreira Dias,alexandre.moreira@gmail.com,61848-6,27/03/1984,Marseille,France,Male,40,666,5,-0.0,0.0,2,1,0,147878.05,0,cliente com saldo zerado
15736769,Fernanda Lima Costa,sem_email@banco.com,94340-8,04/04/1997,Toulouse,France,Female,27,663,9,-0.0,0.0,2,1,0,150850.29,0,cliente com saldo zerado
15683339,Letícia Ferreira Silva,leticia.ferreira@uol.com.br,69139-1,12/08/1990,Valencia,Spain,Female,34,656,6,59877.33,50209.96,1,1,0,14032.62,1,cliente em risco de churn
15790599,Renata Souza Ribeiro,renata.souza@hotmail.com,01974-4,,Hamburg,Germany,Female,39,756,5,149363.12,166023.18,2,1,1,109098.39,0,cliente premium
15651144,Natália Santos Martins,sem_email@banco.com,44910-2,,Cologne,Germany,Female,35,632,2,150561.03,216797.05,2,0,0,64722.61,0,cliente premium
15587233,Ricardo Borges Silva,ricardo.borges@terra.com.br,97060-4,,Toulouse,France,Male,41,457,8,73700.12,118897.69,3,1,1,185750.02,1,cliente em risco de churn
15704053,Carlos Eduardo Silva,carlos.eduardo@hotmail.com,43392-9,,Zaragoza,Spain,Male,62,710,3,131078.42,121150.95,2,1,0,119348.76,1,cliente em risco de churn
15710257,Silvana Costa Ferreira,sem_email@banco.com,74654-0,,Paris,France,Female,39,625,3,130786.92,108459.97,1,0,1,121316.07,0,cliente premium
15613463,Silvana Costa Ferreira,sem_email@banco.com,94227-0,,Hamburg,Germany,Female,50,679,6,132598.38,394241.49,2,1,1,184017.98,0,cliente premium
15617029,Renata Souza Ribeiro,renata.souza@outlook.com,75650-3,28/09/1994,Sevilla,Spain,Female,30,596,1,0.0,0.0,2,1,0,8125.39,0,cliente com saldo zerado
15713637,Carlos Eduardo Silva,carlos.eduardo@gmail.com,22430-5,,Bordeaux,France,Male,34,699,2,117468.67,338387.3,1,1,0,185227.42,0,cliente premium
15743153,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,79855-9,,Hamburg,Germany,Female,40,740,2,122295.17,170010.86,2,1,1,30812.84,0,cliente premium
15565878,Felipe Lima Santos,felipe.lima@hotmail.com,31380-2,04/03/1995,Madrid,Spain,Male,29,631,3,0.0,0.0,2,1,1,197963.46,0,cliente com saldo zerado
