customer_id,nome,email,numero_conta,data_nascimento,cidade,country,gender,age,credit_score,tenure,balance,limite_credito,products_number,credit_card,active_member,estimated_salary,churn,perfil,mensagem_ia
15720943,Camila Martins Lima,camila.martins@terra.com.br,17905-7,06/08/1979,Lyon,France,Female,45,747,1,114959.12,317886.99,1,1,0,189362.39,1,cliente em risco de churn,"Camila, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15576935,Gustavo Pinto Ribeiro,gustavo.pinto@outlook.com,57530-4,11/07/1981,Valencia,Spain,Male,43,743,2,161807.18,303150.54,2,0,1,93228.86,1,cliente em risco de churn,"Gustavo, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, inclusive com condições exclusivas para você."
15609618,João Pedro Souza,joao.pedro@hotmail.com,57183-9,,Berlin,Germany,Male,28,721,9,154475.54,321851.24,2,0,1,101300.94,1,cliente em risco de churn,"João Pedro, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que combinem com suas necessidades, inclusive no exterior."
15637753,João Pedro Souza,joao.pedro@terra.com.br,12065-8,21/12/1974,Frankfurt,Germany,Male,50,751,2,96888.39,264516.58,1,1,0,77206.25,1,cliente em risco de churn,"João Pedro, valorizamos sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou em Frankfurt!"
15752294,Silvana Costa Ferreira,silvana.costa@hotmail.com,87704-7,05/01/1986,Lyon,France,Female,38,582,9,135979.01,183665.14,4,1,1,76582.95,1,cliente em risco de churn,"Silvana, valorizamos muito sua confiança no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15785705,Ana Clara Souza,ana.clara@yahoo.com.br,39560-6,22/01/1980,Hamburg,Germany,Female,44,705,10,106731.58,241196.47,1,1,0,137419.87,1,cliente em risco de churn,"Ana Clara, valorizamos muito sua presença no ABC Bank! Que tal explorarmos juntos oportunidades para otimizar seu saldo e aproveitar benefícios exclusivos?"
15806438,Fernanda Lima Costa,fernanda.lima@hotmail.com,24869-9,15/04/1982,Hamburg,Germany,Female,42,580,2,123331.36,184689.55,1,0,0,103516.08,1,cliente em risco de churn,"Fernanda, sabemos que você tem um saldo significativo conosco e queremos garantir que você continue satisfeita com o ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades."
15699095,Silvana Costa Ferreira,sem_email@banco.com,43877-8,,Nice,France,Female,24,603,3,0.0,0.0,1,1,1,198826.03,1,cliente em risco de churn,"Silvana, sabemos que você é uma cliente importante para nós e queremos entender como podemos melhorar sua experiência no ABC Bank. Estamos aqui para ajudar!"
15723318,Natália Santos Martins,natalia.santos@outlook.com,74632-2,18/07/1969,Marseille,France,Female,55,619,0,0.0,0.0,3,0,0,100153.43,1,cliente em risco de churn,"Natália, sabemos que você tem produtos importantes conosco e queremos garantir que esteja satisfeita. Estamos aqui para ajudar com qualquer dúvida ou necessidade!"
15787318,Larissa Pereira Gomes,larissa.pereira@yahoo.com.br,54734-1,04/10/1977,Stuttgart,Germany,Female,47,537,6,103163.35,88430.58,1,1,0,16259.64,1,cliente em risco de churn,"Larissa, sabemos que você tem um saldo significativo conosco e queremos garantir que você continue tendo a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15800514,Amanda Oliveira Rocha,sem_email@banco.com,74262-6,27/06/2000,Munich,Germany,Female,24,477,2,95675.62,184838.19,2,0,0,162699.7,1,cliente em risco de churn,"Amanda, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para oferecer suporte e benefícios exclusivos, como você merece!"
15714466,Letícia Ferreira Silva,leticia.ferreira@terra.com.br,88718-1,,Nice,France,Female,41,846,5,0.0,0.0,3,1,0,3440.47,1,cliente em risco de churn,"Letícia, sabemos que você tem produtos conosco e queremos te ajudar a aproveitar melhor o seu relacionamento com o ABC Bank. Estamos aqui para oferecer soluções que se encaixem no seu momento!"
15803202,Paulo Roberto Mendes,paulo.roberto@yahoo.com.br,11798-4,,Nantes,France,Male,51,350,10,0.0,0.0,1,1,1,125823.79,1,cliente em risco de churn,"Paulo, sabemos que você é um cliente importante para nós e queremos entender como podemos melhorar sua experiência no ABC Bank. Estamos aqui para ajudar!"
15658929,Alexandre Moreira Dias,alexandre.moreira@yahoo.com.br,61424-3,22/02/1995,Sevilla,Spain,Male,29,683,0,133702.89,97031.45,1,1,0,100153.43,1,cliente em risco de churn,"Alexandre, valorizamos muito sua presença no ABC Bank. Que tal explorarmos juntos benefícios exclusivos para você?"
15586479,Larissa Pereira Gomes,larissa.pereira@outlook.com,39352-3,21/11/1988,Paris,France,Female,36,692,4,0.0,0.0,1,1,0,185580.89,1,cliente em risco de churn,"Larissa, sabemos que você está longe, mas queremos lembrar que estamos aqui para ajudar. Se precisar de algo, é só chamar!"
15591985,Ana Clara Souza,sem_email@banco.com,23400-6,18/04/1973,Nantes,France,Female,51,652,8,70754.18,96434.38,1,1,1,92920.04,1,cliente em risco de churn,"Ana Clara, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem ao seu estilo de vida, mesmo morando na França."
15666711,Priscila Rocha Nunes,priscila.rocha@outlook.com,28714-0,15/05/1978,Marseille,France,Female,46,586,0,0.0,0.0,3,0,1,131553.82,1,cliente em risco de churn,"Priscila, valorizamos muito sua confiança no ABC Bank e estamos aqui para ajudar. Se precisar de algo, é só chamar!"
15716609,Thiago Alves Pereira,thiago.alves@gmail.com,16924-3,09/06/1970,Munich,Germany,Male,54,652,3,0.0,282996.34,1,0,0,49954.79,1,cliente em risco de churn,"Thiago, sabemos que você tem um limite de crédito disponível e queremos te ajudar a aproveitá-lo da melhor forma. Estamos aqui para oferecer soluções que se adaptem ao seu momento!"
15762169,Thiago Alves Pereira,thiago.alves@uol.com.br,60980-8,08/04/1987,Berlin,Germany,Male,37,556,9,0.0,388361.54,2,1,0,90928.02,1,cliente em risco de churn,"Thiago, sabemos que você tem um limite de crédito disponível e queremos ajudar a aproveitá-lo da melhor forma. Estamos aqui para oferecer soluções que se adaptem ao seu momento!"
15657829,Ricardo Borges Silva,ricardo.borges@yahoo.com.br,19888-5,,Munich,Germany,Male,30,806,8,168078.83,216228.22,1,1,0,85028.36,1,cliente em risco de churn,"Ricardo, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15815795,Fernando Henrique Costa,fernando.henrique@gmail.com,94289-8,23/09/1991,Toulouse,France,Male,33,558,0,108477.49,303790.39,1,1,1,109096.71,1,cliente em risco de churn,"Fernando, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, seja em Toulouse ou onde você estiver."
15754443,Patrícia Rocha Alves,sem_email@banco.com,21337-4,17/06/1989,Toulouse,France,Female,35,443,9,108308.0,190410.66,1,1,0,129031.19,1,cliente em risco de churn,"Patrícia, sabemos que você tem um saldo significativo conosco e queremos garantir que você tenha a melhor experiência no ABC Bank. Estamos aqui para ajudar com qualquer necessidade ou dúvida que você tenha!"
15746515,Rodrigo Santos Gomes,rodrigo.santos@outlook.com,81979-0,,Paris,France,Male,36,750,7,136492.92,280745.9,3,1,1,26500.29,1,cliente em risco de churn,"Rodrigo, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, seja em Paris ou no Brasil."
15808557,Juliana Alves Pereira,juliana.alves@gmail.com,37928-8,,Bordeaux,France,Female,42,695,5,0.0,0.0,1,0,1,72172.13,1,cliente em risco de churn,"Juliana, sabemos que você é uma cliente importante para nós e queremos entender como podemos melhorar sua experiência no ABC Bank. Estamos aqui para ajudar!"
15592816,Ana Clara Souza,ana.clara@uol.com.br,85545-8,27/10/1976,Hamburg,Germany,Female,48,623,1,108076.33,69667.2,1,1,0,118855.26,1,cliente em risco de churn,"Ana Clara, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na Alemanha!"
15639278,Mariana Costa Santos,mariana.costa@hotmail.com,45343-0,11/09/1988,Frankfurt,Germany,Female,36,580,6,145387.32,345948.46,2,1,1,169963.2,1,cliente em risco de churn,"Mariana, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, sempre com o melhor atendimento."
15644833,Ricardo Borges Silva,ricardo.borges@gmail.com,10274-8,18/01/1970,Bordeaux,France,Male,54,675,2,0.0,0.0,1,1,0,149583.67,1,cliente em risco de churn,"Ricardo, sabemos que você está longe, mas estamos aqui para ajudar. Quer conversar sobre como podemos melhorar sua experiência no ABC Bank?"
15672447,Alexandre Moreira Dias,alexandre.moreira@outlook.com,20015-5,28/03/1984,Cologne,Germany,Male,40,657,7,99165.84,118261.57,1,0,1,100153.43,1,cliente em risco de churn,"Alexandre, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer o melhor suporte e condições exclusivas para você."
15730688,Aline Carvalho Araújo,sem_email@banco.com,24015-1,18/05/1996,Lyon,France,Female,28,548,8,116755.5,319719.2,2,1,1,158585.17,1,cliente em risco de churn,"Aline, valorizamos muito sua confiança no ABC Bank! Estamos aqui para oferecer o melhor suporte e soluções que atendam às suas necessidades."
15622985,Cristiane Moreira Pinto,cristiane.moreira@uol.com.br,51647-0,01/05/1985,Bordeaux,France,Female,39,652,4,0.0,0.0,1,0,0,172939.3,1,cliente em risco de churn,"Cristiane, sabemos que você está longe, mas adoraríamos continuar te ajudando. Vamos conversar sobre como podemos melhorar sua experiência no ABC Bank?"
15625092,Amanda Oliveira Rocha,amanda.oliveira@yahoo.com.br,74611-7,23/10/1967,Stuttgart,Germany,Female,37,502,3,0.0,271330.84,1,1,0,43568.31,1,cliente em risco de churn,"Amanda, sabemos que você tem um limite de crédito disponível para aproveitar. Queremos entender como podemos ajudar a tornar sua experiência no ABC Bank ainda melhor!"
15669301,Patrícia Rocha Alves,sem_email@banco.com,66871-3,23/06/1995,Hamburg,Germany,Female,29,778,6,150358.97,310239.49,1,1,0,62454.01,1,cliente em risco de churn,"Patrícia, valorizamos muito sua presença no ABC Bank! Queremos entender como podemos melhorar sua experiência e oferecer soluções que atendam às suas necessidades."
15569666,Priscila Rocha Nunes,priscila.rocha@outlook.com,31925-0,,Lyon,France,Female,45,517,4,0.0,0.0,1,0,0,172674.36,1,cliente em risco de churn,"Priscila, sabemos que você tem um momento importante com o ABC Bank e queremos estar ao seu lado. Vamos conversar sobre como podemos ajudar você a aproveitar melhor seus benefícios?"
15781598,Felipe Lima Santos,felipe.lima@gmail.com,89476-7,20/07/1983,Munich,Germany,Male,41,756,6,149049.92,281231.79,1,0,1,50422.36,1,cliente em risco de churn,"Felipe, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem ao seu perfil e necessidades."
15777553,Fernanda Lima Costa,fernanda.lima@hotmail.com,85517-4,17/06/1968,Nice,France,Female,56,659,9,123785.24,135369.52,1,1,0,99504.03,1,cliente em risco de churn,"Fernanda, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você continue tendo a melhor experiência. Estamos aqui para oferecer soluções que se adaptem às suas necessidades."
15585287,Camila Martins Lima,camila.martins@uol.com.br,65887-9,24/01/1989,Frankfurt,Germany,Female,35,842,9,0.0,150726.87,1,1,0,48217.97,1,cliente em risco de churn,"Camila, sabemos que você tem um limite de crédito disponível e queremos ajudar a aproveitá-lo da melhor forma. Estamos aqui para oferecer soluções que se encaixem no seu momento!"
15761670,Mariana Costa Santos,mariana.costa@uol.com.br,20082-3,,Lyon,France,Female,50,695,8,0.0,0.0,1,1,0,126381.6,1,cliente em risco de churn,"Mariana, sabemos que você está longe, mas estamos aqui para ajudar. Queremos entender como podemos melhorar seu relacionamento com o ABC Bank."
15627220,Amanda Oliveira Rocha,amanda.oliveira@gmail.com,40166-3,19/12/1981,Stuttgart,Germany,Female,43,735,9,98807.45,68102.97,1,0,0,184570.04,1,cliente em risco de churn,"Amanda, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, inclusive com benefícios exclusivos para clientes como você."
15769246,Leandro Nunes Ferreira,leandro.nunes@uol.com.br,39809-5,21/10/1965,Berlin,Germany,Male,59,813,2,135078.41,358298.46,1,1,0,187636.06,1,cliente em risco de churn,"Leandro, valorizamos muito sua presença no ABC Bank. Que tal explorarmos juntos oportunidades para melhorar seu relacionamento conosco?"
15754796,Camila Martins Lima,camila.martins@hotmail.com,23588-2,18/02/1978,Frankfurt,Germany,Female,46,487,4,135070.58,151520.24,2,1,1,44244.49,1,cliente em risco de churn,"Camila, valorizamos muito sua confiança no ABC Bank! Estamos aqui para oferecer soluções que combinem com suas necessidades, especialmente para quem vive fora do Brasil."
15579617,Vanessa Gomes Carvalho,vanessa.gomes@uol.com.br,02996-5,,Lyon,France,Female,51,489,3,0.0,0.0,2,0,1,100153.43,1,cliente em risco de churn,"Vanessa, valorizamos muito sua confiança no ABC Bank. Estamos aqui para ajudar a encontrar soluções que se encaixem melhor no seu momento."
15570379,Gabriel Rocha Carvalho,gabriel.rocha@outlook.com,26817-1,21/01/1973,Madrid,Spain,Male,51,669,3,88827.53,178610.94,1,0,0,85250.77,1,cliente em risco de churn,"Gabriel, sabemos que você tem um histórico valioso conosco e queremos garantir que você continue tendo a melhor experiência no ABC Bank. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15641312,Thiago Alves Pereira,thiago.alves@hotmail.com,09035-4,15/09/1988,Bordeaux,France,Male,36,615,6,0.0,0.0,1,1,1,27011.8,1,cliente em risco de churn,"Thiago, valorizamos muito sua confiança no ABC Bank. Estamos aqui para ajudar a encontrar soluções que se adaptem melhor às suas necessidades."
15725665,Lucas Ferreira Lima,lucas.ferreira@uol.com.br,21417-9,,Lyon,France,Male,47,652,10,198546.1,141073.46,2,1,0,191198.92,1,cliente em risco de churn,"Lucas, sabemos que você tem um relacionamento importante com o ABC Bank e queremos garantir que você continue satisfeito. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, seja em Lyon ou no Brasil."
15761023,Patrícia Rocha Alves,patricia.rocha@hotmail.com,60489-0,,Hamburg,Germany,Female,43,554,2,120847.11,264049.19,1,1,0,7611.61,1,cliente em risco de churn,"Patrícia, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para oferecer soluções personalizadas que atendam às suas necessidades."
15588904,Diego Martins Nunes,diego.martins@terra.com.br,46908-2,26/12/1991,Lyon,France,Male,33,692,9,0.0,0.0,1,1,0,113505.93,1,cliente em risco de churn,"Diego, sabemos que você está em Lyon e queremos entender como podemos ajudar a melhorar sua experiência no ABC Bank. Estamos aqui para você!"
15743498,Alexandre Moreira Dias,alexandre.moreira@uol.com.br,89433-7,,Hamburg,Germany,Male,52,532,9,0.0,370011.29,1,1,0,163191.99,1,cliente em risco de churn,"Alexandre, sabemos que você tem um limite de crédito significativo disponível e queremos entender como podemos ajudar a torná-lo mais útil para você. Estamos aqui para oferecer soluções personalizadas!"
15704583,Carlos Eduardo Silva,carlos.eduardo@uol.com.br,38893-3,24/04/1968,Marseille,France,Male,56,651,2,-0.0,0.0,1,1,0,114522.68,1,cliente em risco de churn,"Carlos Eduardo, sabemos que a vida pode ser imprevisível e estamos aqui para ajudar. Quer conversar sobre como podemos apoiá-lo melhor?"
15632503,Natália Santos Martins,natalia.santos@gmail.com,32377-2,,Paris,France,Female,32,563,0,148326.09,278978.39,1,1,0,191604.27,1,cliente em risco de churn,"Natália, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15638610,Aline Carvalho Araújo,aline.carvalho@hotmail.com,89058-6,,Berlin,Germany,Female,65,635,5,117325.54,129423.07,1,1,0,100153.43,1,cliente em risco de churn,"Aline, valorizamos muito sua confiança no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou em Berlim!"
15591698,Mônica Dias Borges,monica.dias@outlook.com,58154-7,13/11/1975,Frankfurt,Germany,Female,49,849,9,132934.89,221920.92,1,1,0,100153.43,1,cliente em risco de churn,"Mônica, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência conosco. Estamos aqui para oferecer suporte e produtos que atendam às suas necessidades."
15642041,Diego Martins Nunes,diego.martins@uol.com.br,79150-7,,Stuttgart,Germany,Male,40,727,1,93051.64,94886.21,2,1,0,71865.31,1,cliente em risco de churn,"Diego, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na Alemanha!"
15815798,Juliana Alves Pereira,juliana.alves@yahoo.com.br,89099-8,04/08/1984,Paris,France,Female,40,490,1,0.0,0.0,1,1,1,49594.19,1,cliente em risco de churn,"Juliana, sabemos que você está em Paris e adoraríamos continuar te ajudando com suas necessidades financeiras. Estamos aqui para oferecer soluções que combinem com seu estilo de vida!"
15693205,Camila Martins Lima,camila.martins@yahoo.com.br,25697-4,22/03/1983,Stuttgart,Germany,Female,41,691,8,0.0,242880.36,3,1,1,148848.76,1,cliente em risco de churn,"Camila, sabemos que você tem um histórico valioso conosco e queremos garantir que você continue satisfeita. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15641688,Vinicius Araújo Lima,vinicius.araujo@terra.com.br,81401-6,,Valencia,Spain,Male,18,644,7,0.0,0.0,1,0,1,59645.24,1,cliente em risco de churn,"Vinicius, valorizamos muito sua confiança no ABC Bank. Queremos entender como podemos melhorar para continuar ao seu lado!"
15593178,Elaine Pinto Mendes,elaine.pinto@hotmail.com,93263-7,03/03/1988,Sevilla,Spain,Female,36,568,10,153610.61,220126.83,1,1,1,54083.8,1,cliente em risco de churn,"Elaine, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, mesmo morando na Espanha."
15726103,Beatriz Nunes Ferreira,sem_email@banco.com,08608-0,06/09/1969,Stuttgart,Germany,Female,55,689,1,76296.81,78477.23,1,1,0,42364.75,1,cliente em risco de churn,"Beatriz, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15678497,Gustavo Pinto Ribeiro,gustavo.pinto@terra.com.br,94263-0,26/07/1976,Madrid,Spain,Male,48,850,2,0.0,0.0,1,1,0,169425.3,1,cliente em risco de churn,"Gustavo, sabemos que você está longe, mas estamos aqui para ajudar. Quer conversar sobre como podemos melhorar sua experiência no ABC Bank?"
15792064,Diego Martins Nunes,diego.martins@hotmail.com,71980-7,,Cologne,Germany,Male,53,545,5,114421.55,287607.81,1,1,0,180598.28,1,cliente em risco de churn,"Diego, valorizamos muito sua confiança no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na Alemanha!"
15700487,Mateus Carvalho Alves,mateus.carvalho@outlook.com,10989-2,05/11/1978,Toulouse,France,Male,46,805,6,118022.06,117114.97,3,1,0,162643.15,1,cliente em risco de churn,"Mateus, valorizamos muito sua confiança no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou em Toulouse!"
15709252,Renata Souza Ribeiro,renata.souza@outlook.com,34104-6,,Berlin,Germany,Female,28,616,10,105173.99,66250.7,1,0,1,29835.37,1,cliente em risco de churn,"Renata, valorizamos muito sua confiança no ABC Bank! Queremos entender como podemos melhorar para continuar te atendendo da melhor forma."
15682421,Priscila Rocha Nunes,priscila.rocha@outlook.com,64850-7,02/12/1994,Toulouse,France,Female,30,683,2,0.0,0.0,2,0,1,100496.84,1,cliente em risco de churn,"Priscila, sabemos que você é uma cliente importante para nós e queremos garantir que você tenha a melhor experiência no ABC Bank. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15666295,Fernando Henrique Costa,fernando.henrique@yahoo.com.br,73385-1,12/02/1974,Munich,Germany,Male,50,610,1,113957.01,110038.3,2,1,0,196526.55,1,cliente em risco de churn,"Fernando, estamos aqui para ajudá-lo a aproveitar ao máximo nossos serviços e produtos, e gostaríamos de conversar sobre como podemos melhorar sua experiência conosco. Você está em nossos pensamentos e esperamos sua oportunidade de retorno para reativarmos juntos seus produtos e serviços no ABC Bank."
15787529,Leandro Nunes Ferreira,leandro.nunes@terra.com.br,15125-3,20/07/1986,Bilbao,Spain,Male,38,592,0,0.0,0.0,1,1,0,65986.48,1,cliente em risco de churn,"Leandro, sabemos que você está longe, mas estamos aqui para ajudar. Queremos entender como podemos melhorar sua experiência conosco."
15803456,Cristiane Moreira Pinto,cristiane.moreira@yahoo.com.br,97530-3,,Bordeaux,France,Female,40,641,9,0.0,0.0,1,0,0,151648.66,1,cliente em risco de churn,"Cristiane, sentimos sua falta! Queremos entender como podemos melhorar para você continuar conosco. Estamos aqui para ajudar."
15619972,Fernanda Lima Costa,fernanda.lima@hotmail.com,77970-3,17/06/1977,Marseille,France,Female,47,807,9,167664.83,433810.62,1,0,0,125440.11,1,cliente em risco de churn,"Fernanda, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência conosco. Estamos aqui para ajudar com qualquer necessidade!"
15761018,Rodrigo Santos Gomes,sem_email@banco.com,23511-0,17/07/1974,Frankfurt,Germany,Male,50,581,2,143829.2,220005.56,2,1,0,181224.24,1,cliente em risco de churn,"Rodrigo, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15785559,Diego Martins Nunes,diego.martins@gmail.com,80825-5,,Lyon,France,Male,43,678,1,133237.21,281099.85,1,1,0,111032.79,1,cliente em risco de churn,"Diego, valorizamos muito sua confiança no ABC Bank. Que tal explorarmos juntos oportunidades para melhorar seu relacionamento conosco?"
15690647,Silvana Costa Ferreira,silvana.costa@hotmail.com,21846-5,13/04/1978,Sevilla,Spain,Female,46,582,8,95772.97,144709.91,1,1,0,44506.09,1,cliente em risco de churn,"Silvana, sabemos que você tem um relacionamento valioso com o ABC Bank e queremos garantir que você continue satisfeita. Estamos aqui para oferecer suporte e benefícios exclusivos para você!"
15727299,Gabriel Rocha Carvalho,gabriel.rocha@outlook.com,44267-9,,Barcelona,Spain,Male,62,445,1,64119.38,78326.72,1,1,1,76569.64,1,cliente em risco de churn,"Gabriel, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, inclusive no exterior."
15732943,João Pedro Souza,joao.pedro@yahoo.com.br,79849-6,,Valencia,Spain,Male,36,574,4,77967.5,218283.84,1,1,0,167066.95,1,cliente em risco de churn,"João Pedro, sabemos que você está longe, mas adoraríamos continuar te ajudando com soluções financeiras que se adaptem ao seu estilo de vida. Vamos conversar?"
15616213,Aline Carvalho Araújo,aline.carvalho@hotmail.com,53840-1,,Munich,Germany,Female,51,555,9,138214.5,366905.53,1,1,0,198715.27,1,cliente em risco de churn,"Aline, sabemos que você tem um relacionamento importante com o ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na Alemanha!"
15615050,Bruno Souza Martins,bruno.souza@uol.com.br,29224-8,,Cologne,Germany,Male,47,575,9,107915.94,283965.32,2,1,1,63452.18,1,cliente em risco de churn,"Bruno, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que atendam às suas necessidades, inclusive no exterior."
15697360,Débora Ribeiro Lima,debora.ribeiro@gmail.com,55756-2,20/10/1988,Nice,France,Female,36,505,2,79951.9,146607.84,1,0,1,174123.16,1,cliente em risco de churn,"Débora, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer o melhor suporte e produtos que atendam às suas necessidades."
15628886,Rodrigo Santos Gomes,rodrigo.santos@gmail.com,44303-0,25/09/1968,Madrid,Spain,Male,56,677,5,123959.97,237918.64,1,1,1,60590.72,1,cliente em risco de churn,"Rodrigo, valorizamos muito sua confiança no ABC Bank. Estamos aqui para oferecer soluções que se adaptem às suas necessidades, inclusive com benefícios exclusivos para você."
15815804,Renata Souza Ribeiro,renata.souza@outlook.com,78888-0,,Stuttgart,Germany,Female,39,541,9,100116.67,63084.98,1,1,1,199808.1,1,cliente em risco de churn,"Renata, valorizamos muito sua confiança no ABC Bank! Estamos aqui para oferecer o melhor suporte e condições exclusivas para você."
15796115,Cristiane Moreira Pinto,sem_email@banco.com,12487-3,,Berlin,Germany,Female,40,689,4,78119.59,170100.47,4,1,0,119259.34,1,cliente em risco de churn,"Cristiane, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja para produtos ou suporte."
15723864,Paulo Roberto Mendes,paulo.roberto@hotmail.com,61187-3,,Madrid,Spain,Male,47,828,1,109876.82,145416.28,2,1,0,83611.45,1,cliente em risco de churn,"Paulo, valorizamos muito sua presença no ABC Bank. Que tal explorarmos juntos oportunidades para otimizar seus investimentos e benefícios?"
15607263,Felipe Lima Santos,felipe.lima@outlook.com,73422-9,15/03/1969,Nantes,France,Male,55,788,3,0.0,0.0,1,0,1,13288.46,1,cliente em risco de churn,"Felipe, sabemos que você é um cliente importante para nós e queremos entender como podemos melhorar sua experiência no ABC Bank. Estamos aqui para ajudar!"
15705009,Juliana Alves Pereira,juliana.alves@uol.com.br,67741-3,,Nantes,France,Female,56,649,8,156974.26,443454.39,1,1,0,89405.26,1,cliente em risco de churn,"Juliana, sabemos que você tem um saldo significativo no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
15587507,Alexandre Moreira Dias,alexandre.moreira@outlook.com,64155-1,12/09/1977,Marseille,France,Male,47,850,6,0.0,0.0,1,1,0,187391.02,1,cliente em risco de churn,"Alexandre, sabemos que você está longe, mas estamos aqui para ajudar. Queremos entender como podemos melhorar sua experiência no ABC Bank."
15684196,Amanda Oliveira Rocha,amanda.oliveira@hotmail.com,16120-3,17/05/1969,Nice,France,Female,55,627,2,159441.27,260602.59,1,1,0,100686.11,1,cliente em risco de churn,"Amanda, adoraríamos ter você mais presente no ABC Bank! Seu saldo e limite estão ótimos, mas podemos oferecer ainda mais benefícios para você."
15709941,Rodrigo Santos Gomes,rodrigo.santos@yahoo.com.br,49064-1,25/06/1978,Toulouse,France,Male,46,753,8,0.0,0.0,3,1,0,90747.94,1,cliente em risco de churn,"Rodrigo, sabemos que você tem produtos importantes conosco e queremos te ajudar a aproveitar melhor. Estamos aqui para entender como podemos melhorar sua experiência no ABC Bank."
15575147,Mateus Carvalho Alves,mateus.carvalho@outlook.com,49374-9,04/09/2002,Nantes,France,Male,22,699,9,99339.0,136658.77,1,1,0,68297.61,1,cliente em risco de churn,"Mateus, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade, seja no Brasil ou na França!"
15622478,Fernanda Lima Costa,fernanda.lima@gmail.com,27894-2,26/04/1984,Nantes,France,Female,40,698,7,105061.74,240079.92,3,1,0,107815.31,1,cliente em risco de churn,"Fernanda, valorizamos muito sua presença no ABC Bank e queremos garantir que você tenha a melhor experiência. Estamos aqui para ajudar com qualquer necessidade ou dúvida!"
